,characters,digits,lowercase,uppercase,user,user_group
2933,,124.0,24.0,27.0,f3569_18,hsf_6
2934,,118.0,26.0,24.0,f3311_03,hsf_6
2935,,117.0,24.0,23.0,f3293_30,hsf_6
2936,,115.0,26.0,20.0,f3525_29,hsf_6
2937,,128.0,26.0,26.0,f3198_32,hsf_6
2938,,130.0,25.0,24.0,f3494_34,hsf_6
2939,,118.0,23.0,21.0,f3393_08,hsf_6
2940,,114.0,24.0,17.0,f3317_25,hsf_6
2941,,120.0,26.0,26.0,f3385_08,hsf_6
2942,,130.0,19.0,26.0,f3227_14,hsf_6
2943,,128.0,26.0,25.0,f3142_38,hsf_6
2944,,128.0,28.0,24.0,f3108_34,hsf_6
2945,,128.0,26.0,26.0,f3466_22,hsf_6
2946,,124.0,26.0,27.0,f3298_12,hsf_6
2947,,120.0,24.0,26.0,f3251_33,hsf_6
2948,,100.0,25.0,26.0,f3573_02,hsf_6
2949,,126.0,25.0,25.0,f3440_33,hsf_6
2950,,130.0,26.0,24.0,f3365_46,hsf_6
2951,,131.0,25.0,27.0,f3274_27,hsf_6
2952,,130.0,24.0,26.0,f3434_00,hsf_6
2953,,113.0,26.0,24.0,f3571_20,hsf_6
2954,,126.0,23.0,27.0,f3483_16,hsf_6
2955,,126.0,26.0,26.0,f3438_08,hsf_6
2956,,130.0,12.0,26.0,f3441_24,hsf_6
2957,,109.0,23.0,24.0,f3181_10,hsf_6
2958,,119.0,24.0,27.0,f3463_16,hsf_6
2959,,128.0,22.0,26.0,f3106_05,hsf_6
2960,,126.0,22.0,25.0,f3101_07,hsf_6
2961,,126.0,24.0,26.0,f3184_11,hsf_6
2962,,127.0,26.0,25.0,f3303_31,hsf_6
2963,,102.0,22.0,17.0,f3556_19,hsf_6
2964,,126.0,25.0,26.0,f3367_07,hsf_6
2965,,115.0,26.0,26.0,f3562_47,hsf_6
2966,,104.0,22.0,18.0,f3172_42,hsf_6
2967,,120.0,25.0,27.0,f3176_15,hsf_6
2968,,122.0,26.0,26.0,f3474_05,hsf_6
2969,,130.0,25.0,26.0,f3401_42,hsf_6
2970,,130.0,25.0,26.0,f3290_01,hsf_6
2971,,122.0,26.0,26.0,f3267_41,hsf_6
2972,,128.0,24.0,26.0,f3548_40,hsf_6
2973,,112.0,27.0,22.0,f3599_19,hsf_6
2974,,118.0,17.0,26.0,f3287_41,hsf_6
2975,,128.0,25.0,26.0,f3370_37,hsf_6
2976,,121.0,25.0,27.0,f3326_06,hsf_6
2977,,128.0,26.0,27.0,f3411_09,hsf_6
2978,,130.0,25.0,26.0,f3209_08,hsf_6
2979,,121.0,27.0,26.0,f3100_44,hsf_6
2980,,128.0,26.0,27.0,f3354_29,hsf_6
2981,,127.0,25.0,27.0,f3247_40,hsf_6
2982,,128.0,26.0,27.0,f3479_08,hsf_6
2983,,130.0,26.0,27.0,f3162_20,hsf_6
2984,,130.0,22.0,26.0,f3199_08,hsf_6
2985,,119.0,27.0,27.0,f3173_48,hsf_6
2986,,130.0,23.0,25.0,f3136_07,hsf_6
2987,,126.0,26.0,23.0,f3510_43,hsf_6
2988,,88.0,18.0,8.0,f3254_32,hsf_6
2989,,130.0,26.0,26.0,f3444_07,hsf_6
2990,,124.0,25.0,25.0,f3207_05,hsf_6
2991,,116.0,23.0,23.0,f3307_33,hsf_6
2992,,120.0,24.0,25.0,f3235_00,hsf_6
2993,,124.0,25.0,25.0,f3120_04,hsf_6
2994,,120.0,26.0,24.0,f3216_33,hsf_6
2995,,128.0,19.0,22.0,f3406_49,hsf_6
2996,,121.0,26.0,25.0,f3190_08,hsf_6
2997,,127.0,12.0,18.0,f3478_49,hsf_6
2998,,115.0,23.0,24.0,f3284_38,hsf_6
2999,,124.0,24.0,26.0,f3139_09,hsf_6
3000,,114.0,7.0,4.0,f3566_36,hsf_6
3001,,128.0,25.0,25.0,f3219_49,hsf_6
3002,,126.0,23.0,28.0,f3250_14,hsf_6
3003,,104.0,25.0,26.0,f3149_41,hsf_6
3004,,112.0,23.0,26.0,f3129_16,hsf_6
3005,,130.0,26.0,26.0,f3459_46,hsf_6
3006,,117.0,25.0,21.0,f3423_29,hsf_6
3007,,116.0,24.0,23.0,f3496_38,hsf_6
3008,,119.0,26.0,26.0,f3148_21,hsf_6
3009,,130.0,26.0,26.0,f3391_40,hsf_6
3010,,127.0,26.0,26.0,f3555_14,hsf_6
3011,,128.0,23.0,26.0,f3360_00,hsf_6
3012,,106.0,21.0,28.0,f3301_38,hsf_6
3013,,118.0,23.0,26.0,f3206_45,hsf_6
3014,,123.0,27.0,23.0,f3260_09,hsf_6
3015,,128.0,26.0,26.0,f3228_48,hsf_6
3016,,98.0,25.0,26.0,f3262_45,hsf_6
3017,,102.0,23.0,20.0,f3595_18,hsf_6
3018,,131.0,26.0,26.0,f3356_11,hsf_6
3019,,126.0,24.0,26.0,f3132_12,hsf_6
3020,,114.0,24.0,20.0,f3319_48,hsf_6
3021,,130.0,25.0,26.0,f3578_27,hsf_6
3022,,126.0,26.0,12.0,f3465_24,hsf_6
3023,,106.0,23.0,26.0,f3339_15,hsf_6
3024,,117.0,28.0,27.0,f3191_43,hsf_6
3025,,128.0,26.0,26.0,f3299_12,hsf_6
3026,,118.0,14.0,26.0,f3545_06,hsf_6
3027,,118.0,26.0,26.0,f3596_19,hsf_6
3028,,109.0,26.0,27.0,f3565_45,hsf_6
3029,,129.0,19.0,27.0,f3366_32,hsf_6
3030,,128.0,26.0,27.0,f3439_44,hsf_6
3031,,124.0,25.0,25.0,f3372_23,hsf_6
3032,,119.0,24.0,23.0,f3151_13,hsf_6
3033,,126.0,26.0,26.0,f3263_08,hsf_6
3034,,126.0,26.0,26.0,f3264_06,hsf_6
3035,,125.0,25.0,26.0,f3405_07,hsf_6
3036,,126.0,28.0,28.0,f3473_21,hsf_6
3037,,112.0,25.0,25.0,f3424_24,hsf_6
3038,,72.0,22.0,18.0,f3296_35,hsf_6
3039,,115.0,29.0,21.0,f3575_04,hsf_6
3040,,128.0,26.0,26.0,f3394_37,hsf_6
3041,,130.0,26.0,23.0,f3416_28,hsf_6
3042,,92.0,26.0,24.0,f3180_41,hsf_6
3043,,126.0,26.0,26.0,f3428_02,hsf_6
3044,,124.0,26.0,26.0,f3161_02,hsf_6
3045,,128.0,26.0,27.0,f3280_34,hsf_6
3046,,101.0,22.0,19.0,f3291_47,hsf_6
3047,,122.0,24.0,26.0,f3388_36,hsf_6
3048,,126.0,26.0,27.0,f3102_36,hsf_6
3049,,126.0,26.0,26.0,f3229_48,hsf_6
3050,,128.0,25.0,25.0,f3279_28,hsf_6
3051,,130.0,26.0,27.0,f3194_31,hsf_6
3052,,130.0,27.0,26.0,f3337_21,hsf_6
3053,,104.0,26.0,22.0,f3515_26,hsf_6
3054,,124.0,26.0,27.0,f3380_04,hsf_6
3055,,128.0,26.0,26.0,f3177_03,hsf_6
3056,,122.0,20.0,22.0,f3542_00,hsf_6
3057,,94.0,27.0,26.0,f3269_06,hsf_6
3058,,130.0,26.0,26.0,f3437_17,hsf_6
3059,,103.0,24.0,25.0,f3537_23,hsf_6
3060,,102.0,24.0,23.0,f3551_12,hsf_6
3061,,129.0,26.0,26.0,f3355_36,hsf_6
3062,,128.0,28.0,28.0,f3421_31,hsf_6
3063,,128.0,15.0,27.0,f3397_12,hsf_6
3064,,122.0,25.0,24.0,f3485_45,hsf_6
3065,,128.0,26.0,25.0,f3447_20,hsf_6
3066,,121.0,22.0,29.0,f3232_11,hsf_6
3067,,113.0,25.0,25.0,f3146_14,hsf_6
3068,,116.0,21.0,22.0,f3295_35,hsf_6
3069,,124.0,26.0,27.0,f3500_08,hsf_6
3070,,122.0,24.0,24.0,f3476_46,hsf_6
3071,,118.0,11.0,17.0,f3245_09,hsf_6
3072,,119.0,23.0,24.0,f3195_04,hsf_6
3073,,122.0,26.0,26.0,f3484_17,hsf_6
3074,,129.0,23.0,25.0,f3450_19,hsf_6
3075,,128.0,25.0,25.0,f3347_47,hsf_6
3076,,126.0,20.0,26.0,f3414_29,hsf_6
3077,,126.0,26.0,26.0,f3529_11,hsf_6
3078,,128.0,27.0,28.0,f3449_11,hsf_6
3079,,101.0,26.0,16.0,f3519_18,hsf_6
3080,,130.0,25.0,26.0,f3375_30,hsf_6
3081,,128.0,26.0,17.0,f3369_37,hsf_6
3082,,120.0,24.0,24.0,f3246_06,hsf_6
3083,,118.0,24.0,24.0,f3316_22,hsf_6
3084,,119.0,26.0,26.0,f3208_06,hsf_6
3085,,126.0,22.0,25.0,f3446_10,hsf_6
3086,,129.0,26.0,24.0,f3111_05,hsf_6
3087,,116.0,25.0,24.0,f3179_39,hsf_6
3088,,111.0,26.0,25.0,f3116_03,hsf_6
3089,,128.0,25.0,26.0,f3415_33,hsf_6
3090,,112.0,25.0,23.0,f3353_33,hsf_6
3091,,130.0,26.0,26.0,f3518_46,hsf_6
3092,,127.0,24.0,27.0,f3343_18,hsf_6
3093,,122.0,22.0,26.0,f3526_34,hsf_6
3094,,127.0,26.0,29.0,f3577_03,hsf_6
3095,,122.0,25.0,23.0,f3178_23,hsf_6
3096,,124.0,24.0,27.0,f3318_25,hsf_6
3097,216.0,112.0,26.0,26.0,f0006_12,hsf_0
3098,245.0,124.0,25.0,22.0,f0312_43,hsf_0
3099,227.0,121.0,25.0,26.0,f0458_38,hsf_0
3100,131.0,79.0,17.0,22.0,f0250_37,hsf_0
3101,138.0,114.0,20.0,22.0,f0231_43,hsf_0
3102,243.0,110.0,23.0,23.0,f0096_45,hsf_0
3103,196.0,96.0,24.0,21.0,f0408_03,hsf_0
3104,80.0,97.0,15.0,20.0,f0209_30,hsf_0
3105,219.0,109.0,18.0,22.0,f0123_28,hsf_0
3106,234.0,104.0,24.0,26.0,f0183_22,hsf_0
3107,253.0,125.0,24.0,21.0,f0099_18,hsf_0
3108,242.0,116.0,,7.0,f0479_35,hsf_0
3109,237.0,107.0,22.0,20.0,f0469_20,hsf_0
3110,220.0,124.0,22.0,23.0,f0240_02,hsf_0
3111,155.0,113.0,24.0,25.0,f0434_21,hsf_0
3112,196.0,129.0,26.0,17.0,f0124_11,hsf_0
3113,144.0,72.0,24.0,21.0,f0079_06,hsf_0
3114,192.0,105.0,24.0,24.0,f0357_21,hsf_0
3115,227.0,112.0,26.0,23.0,f0454_20,hsf_0
3116,169.0,112.0,23.0,20.0,f0087_24,hsf_0
3117,202.0,100.0,17.0,23.0,f0076_06,hsf_0
3118,243.0,127.0,22.0,24.0,f0102_31,hsf_0
3119,201.0,118.0,23.0,19.0,f0482_06,hsf_0
3120,261.0,116.0,25.0,24.0,f0110_48,hsf_0
3121,149.0,103.0,18.0,20.0,f0438_19,hsf_0
3122,256.0,123.0,26.0,23.0,f0190_12,hsf_0
3123,188.0,97.0,20.0,26.0,f0339_11,hsf_0
3124,237.0,111.0,23.0,24.0,f0143_00,hsf_0
3125,212.0,116.0,23.0,22.0,f0456_45,hsf_0
3126,212.0,122.0,20.0,25.0,f0069_14,hsf_0
3127,130.0,70.0,21.0,21.0,f0142_39,hsf_0
3128,213.0,107.0,24.0,20.0,f0275_17,hsf_0
3129,197.0,121.0,25.0,24.0,f0367_33,hsf_0
3130,213.0,111.0,22.0,21.0,f0227_27,hsf_0
3131,174.0,101.0,23.0,23.0,f0349_40,hsf_0
3132,170.0,110.0,22.0,14.0,f0106_05,hsf_0
3133,157.0,112.0,24.0,23.0,f0162_02,hsf_0
3134,161.0,95.0,23.0,23.0,f0435_37,hsf_0
3135,81.0,95.0,,,f0428_41,hsf_0
3136,230.0,108.0,23.0,21.0,f0301_33,hsf_0
3137,185.0,102.0,30.0,25.0,f0201_34,hsf_0
3138,113.0,106.0,20.0,19.0,f0084_19,hsf_0
3139,95.0,107.0,22.0,23.0,f0029_05,hsf_0
3140,155.0,99.0,24.0,23.0,f0176_30,hsf_0
3141,252.0,125.0,12.0,22.0,f0172_40,hsf_0
3142,107.0,46.0,20.0,12.0,f0148_21,hsf_0
3143,242.0,122.0,23.0,26.0,f0001_41,hsf_0
3144,239.0,130.0,25.0,,f0171_26,hsf_0
3145,106.0,87.0,16.0,17.0,f0425_42,hsf_0
3146,165.0,116.0,18.0,15.0,f0387_49,hsf_0
3147,135.0,73.0,21.0,23.0,f0411_01,hsf_0
3148,255.0,109.0,20.0,19.0,f0090_10,hsf_0
3149,224.0,72.0,23.0,20.0,f0282_04,hsf_0
3150,30.0,96.0,16.0,14.0,f0247_12,hsf_0
3151,142.0,117.0,21.0,21.0,f0131_03,hsf_0
3152,194.0,111.0,20.0,23.0,f0285_23,hsf_0
3153,220.0,106.0,25.0,25.0,f0489_49,hsf_0
3154,245.0,110.0,22.0,24.0,f0466_11,hsf_0
3155,243.0,115.0,19.0,24.0,f0287_15,hsf_0
3156,251.0,121.0,22.0,21.0,f0161_16,hsf_0
3157,216.0,122.0,26.0,26.0,f0158_20,hsf_0
3158,187.0,106.0,24.0,24.0,f0483_42,hsf_0
3159,238.0,115.0,19.0,24.0,f0159_14,hsf_0
3160,145.0,101.0,24.0,25.0,f0406_00,hsf_0
3161,181.0,91.0,23.0,16.0,f0146_33,hsf_0
3162,240.0,114.0,,,f0133_23,hsf_0
3163,118.0,121.0,22.0,21.0,f0391_32,hsf_0
3164,141.0,126.0,24.0,23.0,f0311_48,hsf_0
3165,120.0,90.0,18.0,22.0,f0396_05,hsf_0
3166,206.0,107.0,22.0,23.0,f0041_30,hsf_0
3167,254.0,113.0,26.0,26.0,f0451_44,hsf_0
3168,184.0,92.0,17.0,24.0,f0105_03,hsf_0
3169,176.0,103.0,25.0,25.0,f0410_43,hsf_0
3170,206.0,129.0,23.0,26.0,f0415_28,hsf_0
3171,205.0,116.0,24.0,23.0,f0089_16,hsf_0
3172,205.0,106.0,19.0,21.0,f0470_37,hsf_0
3173,193.0,113.0,24.0,18.0,f0214_05,hsf_0
3174,75.0,100.0,21.0,19.0,f0378_12,hsf_0
3175,211.0,112.0,18.0,14.0,f0064_04,hsf_0
3176,263.0,128.0,25.0,26.0,f0292_16,hsf_0
3177,259.0,127.0,25.0,26.0,f0119_44,hsf_0
3178,180.0,111.0,23.0,24.0,f0273_27,hsf_0
3179,221.0,112.0,24.0,25.0,f0280_20,hsf_0
3180,208.0,120.0,23.0,23.0,f0338_35,hsf_0
3181,226.0,129.0,22.0,26.0,f0037_16,hsf_0
3182,182.0,121.0,22.0,25.0,f0430_02,hsf_0
3183,166.0,84.0,22.0,23.0,f0480_41,hsf_0
3184,139.0,119.0,24.0,24.0,f0448_39,hsf_0
3185,134.0,95.0,17.0,12.0,f0195_27,hsf_0
3186,240.0,123.0,26.0,22.0,f0328_12,hsf_0
3187,141.0,117.0,20.0,25.0,f0228_36,hsf_0
3188,207.0,119.0,23.0,24.0,f0055_09,hsf_0
3189,205.0,81.0,15.0,24.0,f0216_26,hsf_0
3190,245.0,124.0,25.0,24.0,f0379_10,hsf_0
3191,127.0,67.0,17.0,24.0,f0476_07,hsf_0
3192,220.0,80.0,23.0,24.0,f0038_42,hsf_0
3193,245.0,115.0,23.0,22.0,f0468_24,hsf_0
3194,177.0,109.0,18.0,22.0,f0053_23,hsf_0
3195,203.0,120.0,23.0,23.0,f0218_04,hsf_0
3196,215.0,128.0,25.0,24.0,f0332_15,hsf_0
3197,198.0,107.0,9.0,19.0,f0340_05,hsf_0
3198,205.0,102.0,15.0,9.0,f0471_15,hsf_0
3199,236.0,103.0,25.0,20.0,f0036_39,hsf_0
3200,222.0,90.0,17.0,17.0,f0417_44,hsf_0
3201,181.0,102.0,24.0,25.0,f0073_45,hsf_0
3202,217.0,127.0,26.0,25.0,f0241_46,hsf_0
3203,158.0,112.0,22.0,23.0,f0412_26,hsf_0
3204,237.0,109.0,25.0,24.0,f0047_00,hsf_0
3205,206.0,93.0,23.0,16.0,f0300_24,hsf_0
3206,242.0,124.0,25.0,25.0,f0197_34,hsf_0
3207,240.0,114.0,20.0,22.0,f0224_06,hsf_0
3208,191.0,116.0,21.0,25.0,f0274_49,hsf_0
3209,244.0,84.0,22.0,19.0,f0085_01,hsf_0
3210,130.0,105.0,25.0,21.0,f0154_34,hsf_0
3211,230.0,109.0,25.0,19.0,f0018_13,hsf_0
3212,244.0,127.0,26.0,23.0,f0360_15,hsf_0
3213,196.0,102.0,26.0,25.0,f0160_11,hsf_0
3214,234.0,130.0,24.0,24.0,f0347_04,hsf_0
3215,238.0,115.0,25.0,25.0,f0095_41,hsf_0
3216,204.0,106.0,,,f0166_12,hsf_0
3217,216.0,79.0,23.0,19.0,f0033_49,hsf_0
3218,181.0,95.0,26.0,24.0,f0352_09,hsf_0
3219,169.0,113.0,23.0,24.0,f0175_47,hsf_0
3220,197.0,123.0,26.0,23.0,f0436_17,hsf_0
3221,217.0,126.0,24.0,25.0,f0392_15,hsf_0
3222,160.0,87.0,13.0,11.0,f0375_07,hsf_0
3223,239.0,117.0,25.0,22.0,f0219_48,hsf_0
3224,184.0,109.0,24.0,25.0,f0202_09,hsf_0
3225,151.0,96.0,18.0,23.0,f0371_24,hsf_0
3226,243.0,124.0,19.0,26.0,f0494_20,hsf_0
3227,145.0,116.0,17.0,18.0,f0236_17,hsf_0
3228,128.0,68.0,17.0,20.0,f0447_21,hsf_0
3229,220.0,120.0,20.0,23.0,f0374_13,hsf_0
3230,38.0,70.0,9.0,15.0,f0294_18,hsf_0
3231,227.0,97.0,25.0,25.0,f0370_20,hsf_0
3232,199.0,109.0,12.0,,f0490_13,hsf_0
3233,234.0,102.0,25.0,23.0,f0318_44,hsf_0
3234,218.0,109.0,26.0,26.0,f0279_03,hsf_0
3235,151.0,115.0,20.0,24.0,f0235_17,hsf_0
3236,225.0,100.0,25.0,25.0,f0298_13,hsf_0
3237,163.0,120.0,26.0,26.0,f0309_42,hsf_0
3238,173.0,122.0,25.0,24.0,f0293_40,hsf_0
3239,218.0,127.0,25.0,26.0,f0112_07,hsf_0
3240,213.0,94.0,18.0,18.0,f0044_12,hsf_0
3241,181.0,119.0,24.0,22.0,f0058_07,hsf_0
3242,191.0,99.0,24.0,20.0,f0022_10,hsf_0
3243,250.0,122.0,26.0,26.0,f0017_07,hsf_0
3244,186.0,118.0,24.0,26.0,f0101_44,hsf_0
3245,245.0,110.0,24.0,25.0,f0163_13,hsf_0
3246,241.0,122.0,26.0,25.0,f0187_18,hsf_0
3247,150.0,84.0,25.0,19.0,f0032_27,hsf_0
3248,231.0,70.0,20.0,20.0,f0418_21,hsf_0
3249,247.0,112.0,22.0,22.0,f0327_43,hsf_0
3250,227.0,128.0,25.0,26.0,f0444_34,hsf_0
3251,220.0,110.0,25.0,20.0,f0117_11,hsf_0
3252,157.0,102.0,22.0,22.0,f0060_43,hsf_0
3253,243.0,121.0,21.0,25.0,f0094_41,hsf_0
3254,240.0,122.0,24.0,22.0,f0118_07,hsf_0
3255,227.0,123.0,26.0,26.0,f0431_36,hsf_0
3256,208.0,119.0,24.0,26.0,f0019_38,hsf_0
3257,137.0,110.0,22.0,26.0,f0499_10,hsf_0
3258,201.0,109.0,25.0,22.0,f0239_15,hsf_0
3259,216.0,108.0,26.0,20.0,f0389_38,hsf_0
3260,221.0,111.0,19.0,25.0,f0351_22,hsf_0
3261,191.0,118.0,23.0,22.0,f0147_13,hsf_0
3262,246.0,91.0,21.0,24.0,f0362_44,hsf_0
3263,253.0,108.0,22.0,22.0,f0284_34,hsf_0
3264,130.0,102.0,21.0,21.0,f0334_01,hsf_0
3265,219.0,117.0,24.0,25.0,f0297_05,hsf_0
3266,241.0,105.0,21.0,16.0,f0384_36,hsf_0
3267,230.0,66.0,19.0,,f0424_27,hsf_0
3268,160.0,111.0,24.0,21.0,f0075_46,hsf_0
3269,240.0,119.0,26.0,24.0,f0077_13,hsf_0
3270,230.0,102.0,24.0,23.0,f0253_40,hsf_0
3271,151.0,103.0,21.0,23.0,f0388_26,hsf_0
3272,177.0,112.0,22.0,21.0,f0313_43,hsf_0
3273,248.0,126.0,25.0,27.0,f0320_41,hsf_0
3274,223.0,114.0,24.0,19.0,f0104_43,hsf_0
3275,212.0,101.0,23.0,20.0,f0103_28,hsf_0
3276,232.0,117.0,20.0,23.0,f0267_24,hsf_0
3277,197.0,127.0,24.0,23.0,f0121_11,hsf_0
3278,256.0,123.0,26.0,23.0,f0054_14,hsf_0
3279,206.0,92.0,,8.0,f0215_32,hsf_0
3280,216.0,86.0,20.0,19.0,f0452_37,hsf_0
3281,170.0,19.0,13.0,16.0,f0052_42,hsf_0
3282,248.0,122.0,25.0,24.0,f0495_04,hsf_0
3283,204.0,124.0,24.0,24.0,f0439_08,hsf_0
3284,226.0,103.0,22.0,23.0,f0024_24,hsf_0
3285,253.0,116.0,26.0,23.0,f0008_45,hsf_0
3286,112.0,124.0,26.0,21.0,f0353_18,hsf_0
3287,141.0,93.0,23.0,24.0,f0400_25,hsf_0
3288,131.0,124.0,24.0,25.0,f0283_31,hsf_0
3289,211.0,105.0,26.0,24.0,f0091_26,hsf_0
3290,123.0,93.0,17.0,23.0,f0386_15,hsf_0
3291,231.0,123.0,23.0,23.0,f0359_05,hsf_0
3292,234.0,97.0,23.0,21.0,f0377_25,hsf_0
3293,256.0,125.0,25.0,21.0,f0344_25,hsf_0
3294,195.0,84.0,22.0,23.0,f0212_24,hsf_0
3295,123.0,119.0,26.0,22.0,f0126_41,hsf_0
3296,180.0,100.0,20.0,26.0,f0184_49,hsf_0
3297,38.0,60.0,14.0,19.0,f0048_00,hsf_0
3298,206.0,100.0,26.0,24.0,f0358_32,hsf_0
3299,153.0,85.0,23.0,23.0,f0365_07,hsf_0
3300,220.0,111.0,24.0,25.0,f0385_18,hsf_0
3301,156.0,109.0,26.0,22.0,f0050_10,hsf_0
3302,120.0,78.0,20.0,14.0,f0455_26,hsf_0
3303,180.0,119.0,,26.0,f0364_10,hsf_0
3304,171.0,88.0,24.0,23.0,f0331_41,hsf_0
3305,212.0,126.0,22.0,26.0,f0355_32,hsf_0
3306,200.0,113.0,22.0,26.0,f0368_39,hsf_0
3307,234.0,82.0,19.0,16.0,f0005_26,hsf_0
3308,200.0,109.0,21.0,24.0,f0111_36,hsf_0
3309,205.0,107.0,26.0,22.0,f0192_22,hsf_0
3310,235.0,120.0,26.0,26.0,f0401_11,hsf_0
3311,212.0,106.0,21.0,20.0,f0437_05,hsf_0
3312,220.0,100.0,23.0,26.0,f0356_41,hsf_0
3313,187.0,83.0,22.0,18.0,f0125_02,hsf_0
3314,213.0,125.0,25.0,20.0,f0460_02,hsf_0
3315,222.0,94.0,21.0,24.0,f0150_25,hsf_0
3316,255.0,116.0,21.0,21.0,f0063_38,hsf_0
3317,182.0,103.0,22.0,22.0,f0013_38,hsf_0
3318,217.0,126.0,26.0,25.0,f0185_23,hsf_0
3319,111.0,124.0,25.0,,f0450_41,hsf_0
3320,212.0,90.0,23.0,22.0,f0429_13,hsf_0
3321,239.0,121.0,25.0,23.0,f0211_26,hsf_0
3322,237.0,68.0,23.0,17.0,f0341_00,hsf_0
3323,212.0,97.0,24.0,22.0,f0393_18,hsf_0
3324,225.0,123.0,26.0,25.0,f0028_05,hsf_0
3325,168.0,86.0,22.0,24.0,f0071_21,hsf_0
3326,220.0,117.0,24.0,18.0,f0316_21,hsf_0
3327,258.0,123.0,26.0,26.0,f0070_14,hsf_0
3328,220.0,119.0,26.0,26.0,f0107_06,hsf_0
3329,171.0,90.0,24.0,26.0,f0238_02,hsf_0
3330,188.0,109.0,16.0,19.0,f0205_15,hsf_0
3331,197.0,97.0,24.0,25.0,f0056_01,hsf_0
3332,122.0,119.0,25.0,24.0,f0336_37,hsf_0
3333,205.0,83.0,24.0,18.0,f0042_43,hsf_0
3334,231.0,98.0,24.0,20.0,f0039_14,hsf_0
3335,156.0,124.0,23.0,24.0,f0045_12,hsf_0
3336,233.0,68.0,19.0,26.0,f0140_09,hsf_0
3337,218.0,104.0,24.0,21.0,f0251_00,hsf_0
3338,196.0,129.0,18.0,22.0,f0343_35,hsf_0
3339,203.0,119.0,23.0,23.0,f0078_48,hsf_0
3340,254.0,119.0,23.0,20.0,f0035_19,hsf_0
3341,122.0,89.0,19.0,,f0474_10,hsf_0
3342,205.0,95.0,24.0,24.0,f0478_10,hsf_0
3343,201.0,122.0,23.0,26.0,f0442_00,hsf_0
3344,177.0,119.0,21.0,10.0,f0323_17,hsf_0
3345,209.0,103.0,26.0,25.0,f0026_17,hsf_0
3346,178.0,119.0,23.0,24.0,f0380_37,hsf_0
3347,235.0,120.0,25.0,,f0326_35,hsf_0
3348,208.0,124.0,25.0,26.0,f0373_35,hsf_0
3349,218.0,123.0,24.0,26.0,f0207_46,hsf_0
3350,196.0,111.0,26.0,23.0,f0276_07,hsf_0
3351,236.0,111.0,24.0,26.0,f0403_29,hsf_0
3352,176.0,104.0,26.0,23.0,f0179_22,hsf_0
3353,126.0,112.0,23.0,23.0,f0030_12,hsf_0
3354,206.0,104.0,24.0,23.0,f0167_33,hsf_0
3355,192.0,123.0,22.0,24.0,f0059_21,hsf_0
3356,185.0,104.0,16.0,15.0,f0083_09,hsf_0
3357,217.0,101.0,26.0,26.0,f0015_48,hsf_0
3358,174.0,97.0,26.0,23.0,f0268_19,hsf_0
3359,167.0,107.0,24.0,25.0,f0249_46,hsf_0
3360,235.0,104.0,23.0,26.0,f0156_09,hsf_0
3361,232.0,109.0,22.0,26.0,f0170_40,hsf_0
3362,199.0,125.0,22.0,22.0,f0383_43,hsf_0
3363,157.0,102.0,25.0,17.0,f0120_29,hsf_0
3364,177.0,103.0,10.0,22.0,f0237_46,hsf_0
3365,192.0,118.0,21.0,24.0,f0097_05,hsf_0
3366,209.0,123.0,5.0,,f0234_16,hsf_0
3367,222.0,120.0,25.0,26.0,f0049_32,hsf_0
3368,201.0,65.0,,20.0,f0232_28,hsf_0
3369,202.0,107.0,24.0,26.0,f0348_46,hsf_0
3370,209.0,95.0,24.0,24.0,f0229_10,hsf_0
3371,219.0,102.0,25.0,23.0,f0135_03,hsf_0
3372,123.0,96.0,19.0,21.0,f0459_12,hsf_0
3373,224.0,125.0,24.0,21.0,f0263_31,hsf_0
3374,140.0,102.0,21.0,9.0,f0134_33,hsf_0
3375,220.0,79.0,23.0,24.0,f0230_04,hsf_0
3376,226.0,116.0,25.0,25.0,f0399_44,hsf_0
3377,132.0,120.0,19.0,21.0,f0422_45,hsf_0
3378,105.0,56.0,,,f0363_43,hsf_0
3379,273.0,125.0,26.0,22.0,f0027_29,hsf_0
3380,214.0,120.0,20.0,24.0,f0014_19,hsf_0
3381,193.0,101.0,23.0,23.0,f0081_26,hsf_0
3382,206.0,73.0,19.0,17.0,f0004_09,hsf_0
3383,245.0,130.0,26.0,26.0,f0335_14,hsf_0
3384,232.0,101.0,20.0,22.0,f0007_14,hsf_0
3385,181.0,94.0,18.0,19.0,f0016_39,hsf_0
3386,240.0,112.0,21.0,14.0,f0245_40,hsf_0
3387,227.0,102.0,25.0,23.0,f0113_31,hsf_0
3388,263.0,114.0,25.0,23.0,f0011_13,hsf_0
3389,227.0,121.0,25.0,21.0,f0303_00,hsf_0
3390,215.0,66.0,18.0,19.0,f0193_48,hsf_0
3391,235.0,104.0,22.0,21.0,f0000_14,hsf_0
3392,80.0,101.0,22.0,18.0,f0433_14,hsf_0
3393,117.0,94.0,26.0,24.0,f0457_13,hsf_0
3394,182.0,84.0,23.0,19.0,f0012_39,hsf_0
3395,173.0,94.0,23.0,19.0,f0299_33,hsf_0
3396,212.0,116.0,25.0,22.0,f0266_14,hsf_0
3397,261.0,121.0,26.0,25.0,f0199_01,hsf_0
3398,140.0,123.0,25.0,26.0,f0086_47,hsf_0
3399,217.0,101.0,25.0,23.0,f0098_33,hsf_0
3400,146.0,101.0,21.0,20.0,f0497_00,hsf_0
